headline,url
"For Trump’s Wealthy Cabinet, Prospect of a Sweet Tax Break",https://www.nytimes.com/2016/12/14/business/dealbook/for-trumps-wealthy-cabinet-prospect-of-a-sweet-tax-break.html
1964 | ‘Rightists Buoyed by the Election’,https://www.nytimes.com/2016/11/11/insider/1964-rightists-buoyed-by-the-election.html
Steve Bannon at the White House,https://www.nytimes.com/2016/11/15/opinion/steve-bannon-at-the-white-house.html
"After Park, Who? A Guide to Those Who Would Lead South Korea",https://www.nytimes.com/2016/12/09/world/asia/south-korea-who-could-replace-park.html
"As Progress Eludes Him on Social Issues, De Blasio Finds Success Elsewhere",https://www.nytimes.com/2016/12/14/nyregion/as-progress-eludes-him-on-social-issues-de-blasio-finds-success-elsewhere.html
Is the Slide Into Tribal Politics Inevitable?,https://www.nytimes.com/2016/11/18/upshot/is-the-slide-into-pure-identity-politics-inevitable.html
Mark Zuckerberg Is in Denial,https://www.nytimes.com/2016/11/15/opinion/mark-zuckerberg-is-in-denial.html
"Automated Pro-Trump Bots Overwhelmed Pro-Clinton Messages, Researchers Say",https://www.nytimes.com/2016/11/18/technology/automated-pro-trump-bots-overwhelmed-pro-clinton-messages-researchers-say.html
"Red, Blue and Divided: Six Views of America",https://www.nytimes.com/2016/11/14/us/red-blue-and-divided-six-views-of-america.html
"John Key, New Zealand’s Prime Minister, Says He Will Step Down",https://www.nytimes.com/2016/12/05/world/asia/new-zealand-prime-minister-john-key-resigns.html
With Success Comes Dissension in Italy’s Five Star Movement,https://www.nytimes.com/2016/12/12/world/europe/with-success-comes-dissension-in-italys-five-star-movement.html
The Divide Between Red and Blue America Grew Even Deeper in 2016,https://www.nytimes.com/interactive/2016/11/10/us/politics/red-blue-divide-grew-stronger-in-2016.html
Biggest Tech Failures and Successes of 2016,https://www.nytimes.com/2016/12/14/technology/personaltech/biggest-tech-failures-and-successes-of-2016.html
"Moving On, After a Rancorous Election",https://www.nytimes.com/2016/11/11/opinion/moving-on-after-a-rancorous-election.html
Available to the Highest Bidder: Coffee With Ivanka Trump,https://www.nytimes.com/2016/12/15/us/politics/ivanka-trump-charity-auction.html
How Federal Ethics Laws Will Apply to a Trump Presidency,https://www.nytimes.com/2016/11/12/us/politics/how-federal-ethics-laws-will-apply-to-a-trump-presidency.html
"For Republican Russia Hawks, a Dilemma Named Rex Tillerson",https://www.nytimes.com/2016/12/14/us/politics/rex-tillerson-russia-donald-trump.html
Daily Report: The Valley Awakens to Trump,https://www.nytimes.com/2016/11/11/technology/daily-report-the-valley-awakens-to-trump.html
The End of Identity Liberalism,https://www.nytimes.com/2016/11/20/opinion/sunday/the-end-of-identity-liberalism.html
North Carolina’s Sore Loser,https://www.nytimes.com/2016/11/30/opinion/north-carolinas-sore-loser.html
A Newly Vibrant Washington Fears That Trump Will Drain Its Culture,https://www.nytimes.com/2016/11/14/us/politics/a-newly-vibrant-washington-fears-that-trump-will-drain-its-culture.html
NBC Takes Over Thursday Night Football Amid Promising Signs in TV Ratings,https://www.nytimes.com/2016/11/15/sports/nbc-thursday-night-football-tv-ratings-nfl.html
Huffington Post Hires Senior New York Times Editor,https://www.nytimes.com/2016/12/06/business/media/huffington-post-hires-senior-new-york-times-editor.html
"To Our Readers, From the Publisher and Executive Editor",https://www.nytimes.com/2016/11/13/us/elections/to-our-readers-from-the-publisher-and-executive-editor.html
The Medicare Killers,https://www.nytimes.com/2016/11/18/opinion/the-medicare-killers.html
"U.S. Hate Crimes Surge 6%, Fueled by Attacks on Muslims",https://www.nytimes.com/2016/11/15/us/politics/fbi-hate-crimes-muslims.html
November Nights,https://www.nytimes.com/2016/11/13/fashion/parties-society-of-memorial-sloan-kettering-natural-resources-defense-council-the-metropolitan-museum-of-arts.html
"Israel’s Right, Cheering Donald Trump’s Win, Renews Calls to Abandon 2-State Solution",https://www.nytimes.com/2016/11/15/world/middleeast/israel-netanyahu-trump-palestinian-settlements.html
A Fat Dad Election,https://www.nytimes.com/2016/11/08/well/family/a-fat-dad-election.html
"U.K.’s Bridge to Trump? Nigel Farage, Who Pushed ‘Brexit,’ Posits Himself",https://www.nytimes.com/2016/11/15/world/europe/uk-donald-trump-nigel-farage.html
Trump and Obama Hold Cordial 90-Minute Meeting in Oval Office,https://www.nytimes.com/2016/11/11/us/politics/white-house-transition-obama-trump.html
"Xinjiang, Tense Chinese Region, Adopts Strict Internet Controls",https://www.nytimes.com/2016/12/10/world/asia/xinjiang-china-uighur-internet-controls.html
How the Polling Let Us Down,https://www.nytimes.com/2016/11/10/podcasts/how-the-polling-let-us-down.html
Election Day Choices,https://www.nytimes.com/2016/11/08/opinion/election-day-choices.html
‘A Moment of Great Peril’: Foreign Observers on Trump’s Success,https://www.nytimes.com/2016/11/11/world/trump-global-reaction.html
Readers Reflect on Michelle Obama’s Path to the White House — and What’s Next,https://www.nytimes.com/interactive/2016/11/11/fashion/michelle-obama-first-lady-reader-comments.html
"Greece, Seeking Dose of Stability, Is Rattled by Trump’s Win",https://www.nytimes.com/2016/11/15/world/europe/greece-trump-debt-relief.html
Subway Sticky Notes Offer Post-Election Therapy,https://www.nytimes.com/video/nyregion/100000004762238/subway-sticky-notes-offer-post-election-therapy.html
"Rudy Giuliani, America’s Mayor, Rolls the Dice",https://www.nytimes.com/2016/11/13/nyregion/giulianis-gamble-on-trump-pays-off-bigly.html
"Abortion Foes, Emboldened by Trump, Promise ‘Onslaught’ of Tough Restrictions",https://www.nytimes.com/2016/12/11/us/abortion-foes-donald-trump-restrictions-politics.html
"For Taiwan, a Dilemma Over Identity, Economy and China",https://www.nytimes.com/2016/12/13/world/asia/china-taiwan-shirley-lin.html
Trump’s Choice of Stephen Bannon Is Nod to Anti-Washington Base,https://www.nytimes.com/2016/11/15/us/politics/stephen-bannon-white-house-trump.html
Donald Trump in the White House: Will He Bring Steve Bannon With Him?,https://www.nytimes.com/2016/11/10/us/politics/transition-briefing-passing-the-presidency-to-donald-trump.html
Donald Trump Trolled Us All. We Should Learn From It.,https://www.nytimes.com/2016/11/14/opinion/campaign-stops/donald-trump-trolled-us-all-we-should-learn-from-it.html
"From Kanye West to the Midwest, Donald Trump’s Presidential Reality Show Rolls On",https://www.nytimes.com/2016/12/13/us/donald-trump-victory-tour.html
"South Korea’s Leader Offers to Quit in April, but It’s Unlikely to Be Enough",https://www.nytimes.com/2016/12/06/world/asia/park-geun-hye-south-korea-april.html
Trump’s Supreme Court List: Ivy League? Out. The Heartland? In.,https://www.nytimes.com/2016/11/15/us/politics/trump-supreme-court-justices.html
America Elects a Bigot,https://www.nytimes.com/2016/11/10/opinion/america-elects-a-bigot.html
Talking Trump on the Staten Island Ferry,https://www.nytimes.com/video/nyregion/100000004760383/talking-trump-on-the-staten-island-ferry.html
The Choice Confronting the Supreme Court’s Chief Justice,https://www.nytimes.com/2016/11/10/opinion/the-choice-confronting-the-supreme-courts-chief-justice.html
"When Melania Trump Met Michelle Obama, Their Clothes Did Some of the Talking",https://www.nytimes.com/2016/11/11/fashion/melania-trump-michelle-obama-narciso-rodriguez.html
How Trump Is Good for China,https://www.nytimes.com/2016/11/15/opinion/how-trump-is-good-for-china.html
The Marijuana Election,https://www.nytimes.com/2016/11/08/opinion/the-marijuana-election.html
The 2016 Election: An Audio Time Capsule,https://www.nytimes.com/2016/11/09/podcasts/the-2016-election-an-audio-time-capsule.html
Protests Erupt in Poland Over New Law on Public Gatherings,https://www.nytimes.com/2016/12/13/world/europe/poland-protests.html
"Protesters Take Anti-Trump Message to His Doorstep, and Plan Next Steps",https://www.nytimes.com/2016/11/13/us/trump-protest-rallies.html
Trump’s Victory Elicits Anger and Confusion in the N.B.A.,https://www.nytimes.com/2016/11/10/sports/basketball/carmelo-anthony-lebron-james-election.html
Our ‘Oracle’ Helps Us Process a Trump Presidency,https://www.nytimes.com/2016/11/10/podcasts/our-oracle-helps-us-process-a-trump-presidency.html
"Soak, Steam, Spritz: It’s All Self-Care",https://www.nytimes.com/2016/12/10/fashion/post-election-anxiety-self-care.html
Ten-Step Program for Adjusting to President-Elect Trump,https://www.nytimes.com/2016/11/10/opinion/ten-step-program-for-adjusting-to-president-elect-trump.html
"Their Leadership Lean, Democrats Turn an Eye to Rebuilding",https://www.nytimes.com/2016/11/10/us/politics/their-leadership-lean-democrats-turn-an-eye-to-rebuilding.html
Three Priorities for the New President,https://www.nytimes.com/2016/11/13/opinion/sunday/three-priorities-for-the-new-president.html
Lies in the Guise of News in the Trump Era,https://www.nytimes.com/2016/11/13/opinion/sunday/lies-in-the-guise-of-news-in-the-trump-era.html
What Whiteness Means in the Trump Era,https://www.nytimes.com/2016/11/13/opinion/what-whiteness-means-in-the-trump-era.html
The Doll in the Blue Pantsuit,https://www.nytimes.com/2016/11/13/opinion/the-doll-in-the-blue-pantsuit.html
Republicans in Congress Plan Swift Action on Agenda With Donald Trump,https://www.nytimes.com/2016/11/10/us/politics/republicans-congress-paul-ryan.html
When Republicans Take Power,https://www.nytimes.com/2016/11/13/opinion/sunday/when-republicans-take-power.html
"New Yorkers Baffled and Anxious After Trump, One of Their Own, Clinches Election",https://www.nytimes.com/2016/11/10/nyregion/new-yorkers-baffled-and-anxious-after-trump-one-of-their-own-clinches-election.html
Gretchen Carlson: My Fight Against Sexual Harassment,https://www.nytimes.com/2016/11/13/opinion/sunday/gretchen-carlson-my-fight-against-sexual-harassment.html
Whittling Away Abortion Access,https://www.nytimes.com/2016/12/09/opinion/whittling-away-abortion-access.html
Portland Adopts Surcharge on C.E.O. Pay in Move vs. Income Inequality,https://www.nytimes.com/2016/12/07/business/economy/portland-oregon-tax-executive-pay.html
42 States Shifted to the Right in 2016,https://www.nytimes.com/interactive/2016/11/09/us/elections/states-shift.html
"Ohioans, Tired of Status Quo, Flipped to Trump for Change",https://www.nytimes.com/2016/11/13/us/politics/ohioans-tired-of-status-quo-flipped-to-trump-for-change.html
"Morning Agenda: After Trump’s Election, What Next?",https://www.nytimes.com/2016/11/11/business/dealbook/trump-election-business-economy.html
Being American in the Trump Years,https://www.nytimes.com/2016/11/10/opinion/being-american-in-the-trump-years.html
"Pulling Democrats Back to ‘It’s the Economy, Stupid’",https://www.nytimes.com/2016/11/15/us/politics/democrats-economy.html
Protests of Trump’s Election Continue Into Third Day,https://www.nytimes.com/2016/11/12/us/trump-election-protests.html
Scenes From Five Days of Anti-Trump Protests Across a Divided Nation,https://www.nytimes.com/interactive/2016/11/12/us/elections/photographs-from-anti-trump-protests.html
Surge in Dollar Provokes Jitters in Emerging Markets Around World,https://www.nytimes.com/2016/12/07/business/dealbook/dollar-value-exchange-yuan-peso.html
"After Many Missed Deadlines, New Jersey Megamall Is Again Taking Shape",https://www.nytimes.com/2016/12/13/nyregion/after-many-missed-deadlines-new-jersey-megamall-is-again-taking-shape.html
"LeBron James Boycotts Donald Trump’s Hotel, Then Beats Up Knicks",https://www.nytimes.com/2016/12/07/sports/basketball/lebron-james-trump-hotel-phil-jackson.html
International Readers on How a Trump Presidency Could Affect Them,https://www.nytimes.com/2016/11/13/world/americas/international-readers-on-how-a-trump-presidency-could-affect-them.html
Social Media’s Globe-Shaking Power,https://www.nytimes.com/2016/11/17/technology/social-medias-globe-shaking-power.html
"Doug Mills, Staff Photographer, Flies West With President-Elect Trump",https://www.nytimes.com/2016/12/06/insider/doug-mills-staff-photographer-flies-west-with-president-elect-trump.html
"In New York, Deep Confusion Stands in Contrast to Elation After Donald Trump’s Win",https://www.nytimes.com/2016/11/10/world/americas/trump-victory-reaction-in-new-york.html
An ‘Apprentice’ Role for Trump Opens Door Wide for Questions,https://www.nytimes.com/2016/12/09/business/media/donald-trump-the-apprentice-conflict-of-interest.html
Why Women Did Not Unite to Vote Against Donald Trump,https://www.nytimes.com/2016/11/13/upshot/why-women-did-not-unite-to-vote-against-donald-trump.html
"Trump’s Victory, on Front Pages Worldwide",https://www.nytimes.com/2016/11/10/business/media/trumps-victory-on-front-pages-worldwide.html
"In Democratic Stronghold of New York City, Trump Finds Support Among Orthodox Jews",https://www.nytimes.com/2016/11/11/nyregion/in-democratic-stronghold-of-new-york-city-trump-finds-support-among-orthodox-jews.html
"Girls Can Be Anything, Just Not President",https://www.nytimes.com/2016/11/10/opinion/girls-can-be-anything-just-not-president.html
Wary Corporate Chiefs Keep an Ear Tuned to Trump’s Messages,https://www.nytimes.com/2016/12/07/business/donald-trump-corporate-chiefs.html
Bullying in the Age of Trump,https://www.nytimes.com/2016/11/16/opinion/bullying-in-the-age-of-trump.html
Female Clinton Supporters Are Left Feeling Gutted,https://www.nytimes.com/2016/11/11/us/politics/female-clinton-supporters-are-left-feeling-gutted.html
"The ‘Normalization’ of Trump, and What Comes After",https://www.nytimes.com/2016/11/06/magazine/the-normalization-of-trump-and-what-comes-after.html
"Review: Election Night With the Gabriels, a Play in Real Time",https://www.nytimes.com/2016/11/10/theater/women-of-a-certain-age-play-3-of-the-gabriels-review.html
"Hillary Clinton’s Expectations, and Her Ultimate Campaign Missteps",https://www.nytimes.com/2016/11/10/us/politics/hillary-clinton-campaign.html
California Today: A Push to Legalize Sidewalk Vending in Los Angeles,https://www.nytimes.com/2016/12/13/us/california-today-sidewalk-vendors-los-angeles.html
"Obama Calls for Unity, but Signature Acts Remain in Jeopardy",https://www.nytimes.com/2016/11/10/us/politics/obama-presidency.html
"On Staten Island, Immigrants ‘Hope for the Best but Prepare for the Worst’",https://www.nytimes.com/2016/11/16/nyregion/undocumented-latinos-meet-to-plan-for-uncertain-future.html
Tiny Snail Defeats Donald Trump in Battle Over Irish Sea Wall,https://www.nytimes.com/2016/12/07/business/international/britain-ireland-trump-golf-snail.html
Echoes of 1944: Trump and Clinton in New York to Await Results,https://www.nytimes.com/2016/11/09/us/politics/1944-election-night-new-york.html
Pre-Election Jitters,https://www.nytimes.com/2016/11/07/opinion/chappatte-on-pre-election-jitters.html
Edvard Munch Brings $54 Million Amid ‘Thinner’ Sales at Sotheby’s,https://www.nytimes.com/2016/11/15/arts/design/sothebys-impressionist-modern-auction-results.html
Overturning Election Day Tradition,https://www.nytimes.com/roomfordebate/2016/11/07/overturning-election-day-tradition
"With Uncertainties Roiling Washington and Seoul, What Next for North Korea?",https://www.nytimes.com/2016/12/11/world/asia/south-korea-north-korea-park-geun-hye-impeachment.html
Business Leaders Examine a Post-Election World,https://www.nytimes.com/2016/11/11/business/dealbook/business-leaders-examine-a-post-election-world.html
"Rex Tillerson, Aleppo, Golden Globe Awards: Your Tuesday Briefing",https://www.nytimes.com/2016/12/13/briefing/us-briefing-rex-tillerson-aleppo-golden-globe-awards.html
"Teenagers in The Times | November, 2016",https://www.nytimes.com/2016/12/02/learning/teenagers-in-the-times-november-2016.html
"Breitbart, Reveling in Trump’s Election, Gains a Voice in His White House",https://www.nytimes.com/2016/11/14/business/media/breitbart-reveling-in-trumps-election-gains-a-voice-in-his-white-house.html
A Quick Roundup of Non-Election 2016 News,https://www.nytimes.com/2016/11/10/us/politics/a-quick-roundup-of-non-election-2016-news.html
‘Strange New Land’: America in a Time of Trump,https://www.nytimes.com/2016/11/10/us/politics/donald-trump-presidential-agenda.html
The Twists and Turns of ‘La Marseillaise’,https://www.nytimes.com/2016/12/13/arts/music/the-twists-and-turns-of-la-marseillaise.html
Judge John Hodgman on the Existence of Dragons,https://www.nytimes.com/2016/12/02/magazine/judge-john-hodgman-on-the-existence-of-dragons.html
"Senate Democrats Relent, Averting Government Shutdown",https://www.nytimes.com/2016/12/09/us/politics/government-shutdown-congress.html
"Mike Pence, Vice President-Elect, Is Bridge to Establishment",https://www.nytimes.com/2016/11/10/us/politics/mike-pence-vice-president.html
Tech Tools for Election Day,https://www.nytimes.com/2016/11/09/technology/tech-tools-for-election-day.html
"Your Election Day Questions, Answered",https://www.nytimes.com/2016/11/08/podcasts/your-election-day-questions-answered.html
How Did the Media — How Did We — Get This Wrong?,https://www.nytimes.com/2016/11/09/podcasts/election-analysis-run-up.html
An America Under President Donald Trump,https://www.nytimes.com/2016/11/10/opinion/americas-decision-president-elect-donald-trump.html
Donald Trump Picks Reince Priebus as Chief of Staff and Stephen Bannon as Strategist,https://www.nytimes.com/2016/11/14/us/politics/reince-priebus-chief-of-staff-donald-trump.html
Emboldened N.B.A. Coaches Rip Donald J. Trump’s Rhetoric,https://www.nytimes.com/2016/11/13/sports/basketball/kerr-gundy-popovich-criticize-donald-j-trump.html
Absorbing the Impossible,https://www.nytimes.com/2016/11/09/opinion/absorbing-the-impossible.html
Trump’s Victory and the Rise of White Populism,https://www.nytimes.com/2016/11/10/world/americas/trump-white-populism-europe-united-states.html
"Hillary Clinton, a Woman Dogged by Men’s Misdeeds",https://www.nytimes.com/2016/11/10/magazine/hillary-clinton-a-woman-dogged-by-mens-misdeeds.html
How I’ll Watch Election Night,https://www.nytimes.com/2016/11/08/opinion/campaign-stops/how-ill-watch-election-night.html
"With Trump’s Signature, Dozens of Obama’s Rules Could Fall",https://www.nytimes.com/2016/11/16/business/with-trumps-signature-obamas-rules-could-fall.html
How Trump Reshaped the Election Map,https://www.nytimes.com/interactive/2016/11/08/us/elections/how-trump-pushed-the-election-map-to-the-right.html
What Europe Needs to Hear from Trump,https://www.nytimes.com/2016/11/12/opinion/what-europe-needs-to-hear-from-trump.html
Inside the Trump Victory Party,https://www.nytimes.com/video/us/elections/100000004740369/inside-the-trump-victory-party.html
David Plouffe: What I Got Wrong About the Election,https://www.nytimes.com/2016/11/11/opinion/what-i-got-wrong-about-the-election.html
"At the End, Divide Between Clinton and Trump Is Only a Mile",https://www.nytimes.com/2016/11/10/nyregion/donald-trump-hillary-clinton-new-york.html
The Election Highlighted a Growing Rural-Urban Split,https://www.nytimes.com/2016/11/12/upshot/this-election-highlighted-a-growing-rural-urban-split.html
President Donald Trump,https://www.nytimes.com/2016/11/10/opinion/president-donald-trump.html
California Today: Schools Try to Calm New Fears Over Deportation,https://www.nytimes.com/2016/12/07/us/california-today-immigrants-families-schools-sanctuary-cities.html
Gambians Choose Between Ruler of 22 Years and a United Opposition,https://www.nytimes.com/2016/12/01/world/africa/gambia-election-yahya-jammeh-adama-barrow.html
"I’m Muslim, but My Roommate Supports Trump",https://www.nytimes.com/2016/11/12/opinion/im-muslim-but-my-roommate-supports-trump.html
How We’re Watching Election Day,https://www.nytimes.com/interactive/2016/11/08/opinion/election-night-2016-analysis.html
Truth and Lies in the Age of Trump,https://www.nytimes.com/2016/12/10/opinion/truth-and-lies-in-the-age-of-trump.html
There Are No Child Sex Slaves at My Local Pizza Parlor,https://www.nytimes.com/2016/12/10/opinion/sunday/there-are-no-child-sex-slaves-at-my-local-pizza-parlor.html
Elizabeth Warren Condemns the Wrong Man,https://www.nytimes.com/2016/12/12/business/dealbook/elizabeth-warren-whitney-tilson.html
Donald Trump’s Revolt,https://www.nytimes.com/2016/11/09/opinion/donald-trumps-revolt.html
Chuck Schumer Backs Minnesota Liberal for Democratic Party Chairman,https://www.nytimes.com/2016/11/12/us/politics/chuck-schumer-keith-ellison-dnc.html
Roy Blunt Fights Off Tough Challenge to Win Missouri Senate Race,https://www.nytimes.com/2016/11/09/us/politics/missouri-senate-analysis.html
Indonesian Police Arrest 11 for Suspected Treason,https://www.nytimes.com/2016/12/02/world/asia/indonesia-ahok-basuki-tjahaja-purnama.html
Donald Trump Rode to Power in the Role of the Common Man,https://www.nytimes.com/2016/11/09/us/politics/donald-trump-wins.html
"Corey Lewandowski, Donald Trump’s Former Campaign Manager, Leaves CNN",https://www.nytimes.com/2016/11/12/business/corey-lewandowski-donald-trumps-former-campaign-manager-leaves-cnn.html
An Emotional Election Night in America,https://www.nytimes.com/slideshow/2016/11/10/us/politics/an-emotional-election-night-in-america.html
Russia Isn’t Actually That Happy About Trump’s Victory,https://www.nytimes.com/2016/11/11/opinion/russia-isnt-actually-that-happy-about-trumps-victory.html
Catherine Cortez Masto Wins Nevada to Become First Latina Senator,https://www.nytimes.com/2016/11/09/us/politics/nevada-senate-catherine-cortez-masto.html
Government Shutdown Looms Over Stopgap Spending Measure,https://www.nytimes.com/2016/12/08/us/politics/congress-spending-bill.html
"Donald Trump Shouldn’t ‘Put His Children Out of Work,’ Giuliani Says",https://www.nytimes.com/2016/11/14/us/politics/donald-trump-shouldnt-put-his-children-out-of-work-giuliani-says.html
Gambians Celebrate Defeat of Longtime President,https://www.nytimes.com/2016/12/03/world/africa/gambia-yahya-jammeh-adama-barrow.html
Donald Trump’s Career Path,https://www.nytimes.com/slideshow/2016/11/09/us/politics/donald-trumps-career-path.html
"Expect Medicaid to Change, but Not Shrivel, Under Donald Trump",https://www.nytimes.com/2016/11/16/us/politics/trump-medicaid-health-care.html
"For Hedge Fund Investors, Calm Uncertainty Over Trump’s Direction",https://www.nytimes.com/2016/11/11/business/dealbook/hedge-fund-investors-uncertain-of-donald-trumps-direction.html
Trump Joins Line of Critics of Costly Fighter Jet,https://www.nytimes.com/2016/12/12/us/politics/trump-f35-fighter-jet-tweet.html
Voters Legalize Marijuana in Three States,https://www.nytimes.com/2016/11/09/us/politics/election-ballot.html
Election Day at The New York Times,https://www.nytimes.com/video/us/politics/100000004756537/election-day-new-york-times-2016.html
Religious Right Believes Donald Trump Will Deliver on His Promises,https://www.nytimes.com/2016/11/12/us/donald-trump-evangelical-christians-religious-conservatives.html
Election Watchers Had to Direct Their Angst Somewhere. They Chose Florida.,https://www.nytimes.com/2016/11/09/us/elections/election-watchers-have-to-direct-their-angst-somewhere-they-chose-florida.html
"Amid Tide of Red on Electoral Map, West Coast Stays Defiantly Blue",https://www.nytimes.com/2016/11/12/us/west-coast-trump.html
"Before U.S. and Mexico Play, Fans Push for Respect in a Charged Atmosphere",https://www.nytimes.com/2016/11/12/sports/soccer/united-states-mens-national-team-mexico-president-election.html
"In North Carolina, No End in Sight to Governor’s Race",https://www.nytimes.com/2016/11/29/us/north-carolina-governor-race.html
How Trump Won the Election According to Exit Polls,https://www.nytimes.com/interactive/2016/11/08/us/elections/exit-poll-analysis.html
Worried Auto Industry Braces for Change Under Trump,https://www.nytimes.com/2016/12/08/business/worried-auto-industry-braces-for-change-under-trump.html
Ron Johnson Retains Wisconsin Senate Seat,https://www.nytimes.com/2016/11/09/us/politics/wisconsin-senate-ron-johnson.html
Ivanka Trump Blurs the Line Between Professional and Political,https://www.nytimes.com/2016/11/15/fashion/ivanka-trump-bracelet-60-minutes-conflict-of-interest.html
"After Trump Win, Parallel Path Is Seen for Marine Le Pen of France’s Far Right",https://www.nytimes.com/2016/11/12/world/europe/donald-trump-marine-le-pen.html
"Canada Today: Dams, Fiddles and That New Leader Next Door",https://www.nytimes.com/2016/11/12/world/canada/canada-today-dams-fiddles-and-that-new-leader-next-door.html
What Is Donald Trump’s Foreign Policy?,https://www.nytimes.com/2016/11/12/world/what-is-donald-trumps-foreign-policy.html
A Deadlocked Race and a Long Night Ahead,https://www.nytimes.com/2016/11/09/us/politics/florida-race.html
The Best Architecture in New York of 2016,https://www.nytimes.com/2016/12/15/arts/comfort-and-joy-in-bricks-and-mortar.html
Firings and Discord Put Trump Transition Team in a State of Disarray,https://www.nytimes.com/2016/11/16/us/politics/trump-transition.html
"After a Fraught Election, Questions Over the Impact of a Balky Voting Process",https://www.nytimes.com/2016/11/13/us/politics/voter-registration-election-2016.html
Trump Fires Adviser’s Son From Transition for Spreading Fake News,https://www.nytimes.com/2016/12/06/us/politics/michael-flynn-son-trump.html
Mexico Awaits Trump’s Next Move,https://www.nytimes.com/2016/11/16/opinion/mexico-awaits-trumps-next-move.html
How Xi Jinping Can Avoid Becoming a Dictator,https://www.nytimes.com/2016/12/12/opinion/how-xi-jinping-can-avoid-becoming-a-dictator.html
A Fever Dream of an Election,https://www.nytimes.com/2016/11/09/us/politics/national-mood.html
"Rocky Start for VoteCastr, a Tech Start-Up Promising Real-Time Data",https://www.nytimes.com/2016/11/09/business/media/rocky-start-for-votecastr-a-tech-start-up-promising-real-time-data.html
Tammy Duckworth Unseats Mark Kirk in Illinois Senate Race,https://www.nytimes.com/2016/11/09/us/politics/illinois-senate-tammy-duckworth.html
Glenn Beck: Don’t Move to Canada. Talk to the Other Side.,https://www.nytimes.com/2016/11/11/opinion/glenn-beck-dont-move-to-canada-talk-to-the-other-side.html
Free Cash in Finland. Must Be Jobless.,https://www.nytimes.com/2016/12/17/business/economy/universal-basic-income-finland.html
What Are You Thankful For?,https://www.nytimes.com/video/nyregion/100000004784490/what-are-you-thankful-for.html
Trump as Cyberbully in Chief? Twitter Attack on Union Boss Draws Fire,https://www.nytimes.com/2016/12/08/us/politics/donald-trump-twitter-carrier-chuck-jones.html
Clinton’s Substantial Popular-Vote Win,https://www.nytimes.com/2016/11/11/opinion/clintons-substantial-popular-vote-win.html
Reflections on America’s Political System,https://www.nytimes.com/2016/11/09/opinion/reflections-on-americas-political-system.html
Manhattan Subway Passage Becomes Emotional Outlet After Election,https://www.nytimes.com/2016/11/11/nyregion/subway-notes-offer-a-form-of-therapy.html
Protect Democracy First,https://www.nytimes.com/2016/11/15/opinion/protect-democracy-first.html
What Is the President’s Daily Brief?,https://www.nytimes.com/2016/12/12/us/politics/president-daily-brief.html
"Steve ‘Turn On the Hate’ Bannon, in the White House",https://www.nytimes.com/2016/11/15/opinion/turn-on-the-hate-steve-bannon-at-the-white-house.html
